Numero,Nimi,Valmistaja,Pullokoko,Hinta,Litrahinta,Uutuus,Hinnastojärjestyskoodi,Tyyppi,Alatyyppi,Erityisryhmä,Oluttyyppi,Valmistusmaa,Alue,Vuosikerta,Etikettimerkintöjä,Huomautus,Rypäleet,Luonnehdinta,Pakkaustyyppi,Suljentatyyppi,Alkoholi-%,"Hapot g/l","Sokeri g/l",Kantavierrep-%,"Väri EBC","Katkerot EBU","Energia kcal/100 ml",Valikoima,EAN
945422,"Mallassepät Coconut Imperial Stout tölkki",Mallassepät,"0.33 l",10.11,30.64,,600,oluet,"Stout & Porter","Vegaaneille soveltuva tuote","stout & porter",Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Tummanruskea, erittäin täyteläinen, miedosti humaloitu, suklainen, aromikas, maltainen",tölkki,metallipakkaus,12.0,,,36,,25.0,140.0,tilausvalikoima,6430072024576
945272,"Mallassepät Distorted Experiment Candy Sour tölkki","Mallassepät Oy","0.33 l",5.50,16.67,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,"Saattaa sisältää sakkaa",,"Oranssinpunainen, täyteläinen, miedosti humaloitu, samea, hedelmäinen, marjainen, aromikas",tölkki,metallipakkaus,6.0,,,15,,0.0,60.0,tilausvalikoima,6430072023920
903985,"Mallassepät Double Banger Talus Nelson Sauvin NEDIPA tölkki",Mallassepät,"0.33 l",5.68,17.21,,600,oluet,,"Vegaaneille soveltuva tuote",ipa,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Keltainen, täyteläinen, erittäin voimakkaasti humaloitu, samea, hedelmäinen, greippinen, sitruksinen",tölkki,metallipakkaus,8.0,,,19,,75.0,70.0,tilausvalikoima,6430072025535
920116,"Mallassepät Double or Nothing DDH DIPA tölkki",Mallassepät,"0.33 l",5.35,16.21,,600,oluet,,"Vegaaneille soveltuva tuote",ipa,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Viljankeltainen, täyteläinen, erittäin voimakkaasti humaloitu, samea, hedelmäinen, sitruksinen, greippinen, kookoksinen",tölkki,metallipakkaus,7.5,,,19,,47.0,70.0,tilausvalikoima,6430072022640
917048,"Mallassepät Dunkelweizen tölkki",Mallassepät,"0.33 l",4.89,14.82,,600,oluet,Vehnäolut,"Vegaaneille soveltuva tuote",vehnäolut,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Ruskea, täyteläinen, miedosti humaloitu, samea, banaaninen, maltainen",tölkki,metallipakkaus,8.0,,,18,,23.0,70.0,tilausvalikoima,6430072025108
939134,"Mallassepät ESB tölkki",Mallassepät,"0.33 l",5.59,16.94,,600,oluet,Ale,"Vegaaneille soveltuva tuote",ale,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Kuparinruskea, keskitäyteläinen, voimakkaasti humaloitu, karamellinen, toffeinen, maltainen",tölkki,metallipakkaus,5.8,,,15,,44.0,60.0,tilausvalikoima,6430072024859
905765,"Mallassepät Eazy Hazy tölkki",Mallassepät,"0.33 l",4.95,15.0,,600,oluet,,,ipa,Suomi,,,,"Saattaa sisältää sakkaa. Matala-alkoholinen",,"Oljenkeltainen, keskitäyteläinen, erittäin voimakkaasti humaloitu, samea, sitruksinen, greippinen",tölkki,metallipakkaus,3.8,,,13,,92.0,50.0,tilausvalikoima,6430072025429
724204,"Mallassepät Festbier tölkki",Mallassepät,"0.33 l",4.55,13.79,,600,oluet,Lager,"Vegaaneille soveltuva tuote",lager,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, viljainen, yrttinen, hennon kukkainen",tölkki,metallipakkaus,6.2,,,13,,25.0,50.0,erikoiserä,6430072025412
920765,"Mallassepät Guava Pineapple Sour tölkki",Mallassepät,"0.33 l",4.98,15.09,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,"Saattaa sisältää sakkaa",,"Oranssinpunainen, täyteläinen, miedosti humaloitu, samea, hedelmäinen",tölkki,metallipakkaus,5.0,,,15,,2.0,60.0,tilausvalikoima,6430072024705
935318,"Mallassepät Humala Series HBC 630 tölkki",Mallassepät,"0.33 l",5.19,15.73,uutuus,600,oluet,,"Vegaaneille soveltuva tuote",ipa,Suomi,,,,"Vegaaneille soveltuva tuote",,"Viljankeltainen, keskitäyteläinen, voimakkaasti humaloitu, samea, sitruksinen, greippinen, hedelmäinen",tölkki,metallipakkaus,5.5,,,13,,50.0,50.0,tilausvalikoima,6430072025924
950343,"Mallassepät Humala Series: Sabro Hazy IPA tölkki",Mallassepät,"0.33 l",4.99,15.12,,600,oluet,,"Vegaaneille soveltuva tuote",ipa,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Viljankeltainen, täyteläinen, voimakkaasti humaloitu, samea, hedelmäinen, sitruksinen, aromikas",tölkki,metallipakkaus,5.3,,,13,,50.0,50.0,tilausvalikoima,6430072025474
953125,"Mallassepät Kultaranta tölkki",Mallassepät,"0.33 l",4.39,13.3,,600,oluet,Lager,"Vegaaneille soveltuva tuote",lager,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Oljenkeltainen, keskitäyteläinen, miedosti humaloitu, yrttinen, maltainen, hedelmäinen",tölkki,metallipakkaus,5.2,,,12,,26.0,50.0,tilausvalikoima,6430072022312
953194,"Mallassepät Liquorice Tonka Bean Raspberry Sour tölkki",Mallassepät,"0.33 l",4.49,13.61,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,"Saattaa sisältää sakkaa",,"Punertava, erittäin täyteläinen, miedosti humaloitu, samea, hedelmäinen",tölkki,metallipakkaus,5.0,,,15,,10.0,60.0,tilausvalikoima,6430072024521
930231,"Mallassepät Löyly tölkki",Mallassepät,"0.33 l",4.71,14.27,,600,oluet,Lager,"Vegaaneille soveltuva tuote",lager,Suomi,,,,"Vegaaneille soveltuva tuote",,"Vaaleankeltainen, kevyt, keskiasteisesti humaloitu, viljainen, hedelmäinen",tölkki,metallipakkaus,5.2,,,12,,33.0,50.0,tilausvalikoima,6430072022336
916966,"Mallassepät Löyly tölkki",Mallassepät,"0.33 l",4.29,13.0,,600,oluet,Lager,"Vegaaneille soveltuva tuote",lager,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Vaaleankeltainen, kevyt, keskiasteisesti humaloitu, hedelmäinen, viljainen",tölkki,metallipakkaus,5.2,,,12,,41.0,40.0,tilausvalikoima,6430072022336
901762,"Mallassepät Margarita Sour tölkki",Mallassepät,"0.33 l",4.89,14.82,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,,,"Keltainen, keskitäyteläinen, miedosti humaloitu, samea, appelsiininen, sitruksinen",tölkki,metallipakkaus,5.0,,,15,,4.0,60.0,tilausvalikoima,6430072025382
919135,"Mallassepät Naantalin Eeppinen IPA tölkki",Mallassepät,"0.33 l",4.55,13.79,,600,oluet,,"Vegaaneille soveltuva tuote",ipa,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Viljankeltainen, keskitäyteläinen, voimakkaasti humaloitu, samea, sitruksinen, hedelmäinen, havuinen",tölkki,metallipakkaus,5.0,,,14,,61.0,50.0,tilausvalikoima,6430072022305
947752,"Mallassepät Passion Fruit Smoothie Sour tölkki",Mallassepät,"0.33 l",5.95,18.03,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,"Saattaa sisältää sakkaa",,"Keltainen, erittäin täyteläinen, miedosti humaloitu, samea, hedelmäinen, mausteinen",tölkki,metallipakkaus,5.2,,,17,,0.0,60.0,tilausvalikoima,6430072022770
917571,"Mallassepät Passion Fruit Smoothie Sour tölkki",Mallassepät,"0.33 l",5.47,16.58,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,"Sisältää runsaasti sakkaa",,"Keltainen, erittäin täyteläinen, miedosti humaloitu, samea, hedelmäinen",tölkki,metallipakkaus,5.2,,,15,,3.0,60.0,tilausvalikoima,6430072022770
906902,"Mallassepät Piña Colada Sour tölkki",Mallassepät,"0.33 l",5.65,17.12,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,,,"Keltainen, keskitäyteläinen, miedosti humaloitu, samea, hedelmäinen",tölkki,metallipakkaus,5.0,,,17,,4.0,70.0,tilausvalikoima,6430072025368
944093,"Mallassepät Queen's Sour tölkki",Mallassepät,"0.33 l",5.99,18.15,,600,oluet,Erikoisuus,"Vegaaneille soveltuva tuote",erikoisuus,Suomi,,,,"Gluteeniton. Vegaaneille soveltuva tuote",,"Sinipunainen, täyteläinen, miedosti humaloitu, samea, aromikas, hedelmäinen",tölkki,metallipakkaus,5.2,,,14,,11.0,50.0,tilausvalikoima,6430072023944
938548,"Mallassepät Repale tölkki",Mallassepät,"0.33 l",4.98,15.09,,600,oluet,,"Vegaaneille soveltuva tuote",ipa,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, sitruksinen, hedelmäkakkuinen",tölkki,metallipakkaus,6.4,,,15,,37.0,60.0,tilausvalikoima,6430072025085
784024,"Mallassepät Riptide West Coast Double IPA tölkki",Mallassepät,"0.33 l",5.29,16.03,,600,oluet,,"Vegaaneille soveltuva tuote",ipa,Suomi,,,,"Saattaa sisältää sakkaa. Gluteeniton. Vegaaneille soveltuva tuote",,"Kullankeltainen, täyteläinen, erittäin voimakkaasti humaloitu, samea, karamellimaltainen, hedelmäinen, greippinen, hennon havuinen",tölkki,metallipakkaus,8.5,,,20,,79.0,80.0,erikoiserä,6430072024804
946423,"Mallassepät Sahti tölkki","Mallassepät Oy","0.33 l",5.30,16.06,,600,oluet,Erikoisuus,"Vegaaneille soveltuva tuote",erikoisuus,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Kastanjanruskea, erittäin täyteläinen, miedosti humaloitu, samea, karamellimaltainen, rukiinen, kevyen banaaninen, hennon katajanmarjainen, runsas",tölkki,metallipakkaus,9.0,,,22,,16.0,80.0,vakiovalikoima,6430072024781
901845,"Mallassepät Salted Liquorice Apricot Sour tölkki",Mallassepät,"0.33 l",4.66,14.12,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,"Saattaa sisältää sakkaa",,"Oranssinkeltainen, erittäin täyteläinen, miedosti humaloitu, samea, aprikoosinen, aromikas, hedelmäinen",tölkki,metallipakkaus,5.2,,,17,,4.0,60.0,tilausvalikoima,6430072023296
710154,"Mallassepät Smoky Road Rauchbier tölkki",Mallassepät,"0.33 l",3.99,12.09,,600,oluet,Erikoisuus,"Vegaaneille soveltuva tuote",erikoisuus,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Meripihkankeltainen, täyteläinen, keskiasteisesti humaloitu, mallasleipäinen, savuinen, kypsän hedelmäinen, hennon sitruksinen",tölkki,metallipakkaus,6.8,,,16,,32.0,60.0,vakiovalikoima,6430072021087
909891,"Mallassepät Sol de Naantali tölkki",Mallassepät,"0.33 l",4.79,14.52,,600,oluet,Lager,"Vegaaneille soveltuva tuote",lager,Suomi,,,,"Gluteeniton. Vegaaneille soveltuva tuote",,"Kullankeltainen, kevyt, miedosti humaloitu, maltainen, leipäinen",tölkki,metallipakkaus,4.5,,,11,,22.0,40.0,tilausvalikoima,6430072023647
917102,"Mallassepät Tanakka Dark & Malty tölkki",Mallassepät,"0.33 l",7.07,21.42,,600,oluet,Erikoisuus,"Vegaaneille soveltuva tuote",erikoisuus,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Pähkinänruskea, erittäin täyteläinen, voimakkaasti humaloitu, mausteinen, paahteinen, toffeinen",tölkki,metallipakkaus,10.0,,,24,,56.0,90.0,tilausvalikoima,6430072024873
932708,"Mallassepät Twillight Temptation tölkki",Mallassepät,"0.33 l",4.97,15.06,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,"Saattaa sisältää sakkaa",,"Sinivioletti, täyteläinen, miedosti humaloitu, samea, aromikas, hedelmäinen",tölkki,metallipakkaus,5.2,,,18,,4.0,70.0,tilausvalikoima,6430072024149
782184,"Malmgård Belge","Malmgård Brewery","0.33 l",4.39,13.0,,600,oluet,Ale,"Ympäristövastuullinen pakkaus",ale,Suomi,,,,,,"Kastanjanruskea, täyteläinen, keskiasteisesti humaloitu, samea, karamellimaltainen, kuivahedelmäinen, appelsiininen, hennon hunajainen, mausteyrttinen",pullo,kruunukorkki,8.0,,,17,,26.0,70.0,vakiovalikoima,6430027661993
925496,"Malmgård Bourbon Barrel Stout","Malmgårdin Panimo","0.33 l",6.61,19.73,,600,oluet,"Stout & Porter","Ympäristövastuullinen pakkaus","stout & porter",Suomi,,,,"Saattaa sisältää sakkaa",,"Musta, erittäin täyteläinen, erittäin voimakkaasti humaloitu, paahtomaltainen, tummasuklainen, mausteinen",pullo,kruunukorkki,11.0,,,24,,70.0,90.0,tilausvalikoima,6430027664215
933654,"Malmgård Dinkel","Malmgård Brewery","0.33 l",3.79,11.18,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,,,"Meripihkankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, mallasleipäinen, kuivahedelmäinen, pähkinäinen, yrttinen",pullo,kruunukorkki,4.9,,,12,,30.0,40.0,vakiovalikoima,6430027661542
701814,"Malmgård Emmer IPA","Malmgård Brewery","0.33 l",4.39,13.0,,600,oluet,,,ipa,Suomi,,,,,,"Kullanruskea, keskitäyteläinen, voimakkaasti humaloitu, samea, mallaskeksinen, sitruksinen, yrttinen, tasapainoinen",pullo,kruunukorkki,6.2,,,14,,66.0,50.0,vakiovalikoima,6430027661979
933655,"Malmgård Raparperi Vanilja Sour tölkki","Malmgårdin Panimo","0.33 l",3.39,9.82,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,"Sisältää sakkaa",,"Viljankeltainen, keskitäyteläinen, miedosti humaloitu, samea, raparperinen, vaniljainen, viljainen, hennon yrttinen",tölkki,metallipakkaus,5.0,,,12,,8.0,40.0,vakiovalikoima,6430027663782
703246,"Malmgård Strong Lager tölkki","Malmgårdin panimo","0.5 l",4.04,7.78,,600,oluet,"Vahva lager","Vegaaneille soveltuva tuote","vahva lager",Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Meripihkankeltainen, täyteläinen, keskiasteisesti humaloitu, hunajamaltainen, kuivahedelmäinen, yrttinen",tölkki,metallipakkaus,8.5,,,18,,21.0,70.0,vakiovalikoima,6430027662396
710614,"Malmgård X-Porter","Malmgård Brewery","0.33 l",4.79,14.21,,600,oluet,"Stout & Porter",,"stout & porter",Suomi,,,,,,"Ruskeanmusta, erittäin täyteläinen, voimakkaasti humaloitu, suklaamaltainen, kaakaoinen, paahteinen, mausteinen, runsas, tasapainoinen",pullo,kruunukorkki,7.0,,,17,,50.0,70.0,vakiovalikoima,6430027662013
722086,"Marsalkka Vahva tölkki","Saimaa Brewing","0.5 l",3.88,7.46,,600,oluet,"Vahva lager",,"vahva lager",Suomi,,,,,,"Meripihkankeltainen, täyteläinen, keskiasteisesti humaloitu, maltainen, pähkinäinen, hedelmäinen, yrttinen, runsas",tölkki,metallipakkaus,8.0,,,17,,32.0,70.0,vakiovalikoima,6420613933788
796045,"Masis Pils My Centennial tölkki","Masis Brewery","0.44 l",5.99,13.61,,600,oluet,Pils,"Vegaaneille soveltuva tuote",pils,Suomi,,,,"Gluteeniton. Vegaaneille soveltuva tuote",,"Vaaleankeltainen, keskitäyteläinen, voimakkaasti humaloitu, samea, viljainen, sitruunainen, havuinen, hennon rosmariininen",tölkki,metallipakkaus,5.0,,,11,,40.0,40.0,erikoiserä,6430079211320
708754,"Mattsson Admiral Imperial Porter","Oy Hartwall Ab","0.33 l",3.89,11.48,,600,oluet,"Stout & Porter","Ympäristövastuullinen pakkaus","stout & porter",Suomi,,,,"Sisältää sakkaa",,"Mustanruskea, täyteläinen, keskiasteisesti humaloitu, mallasleipäinen, paahteinen, tummasuklainen, kevyen kuivahedelmäinen, hennon mokkainen",pullo,kruunukorkki,7.0,,,18,,30.0,70.0,vakiovalikoima,6413600224631
769184,"Mattsson Motueka Lager",Hartwall,"0.33 l",3.29,9.67,,600,oluet,Lager,,lager,Suomi,,,,"Sisältää sakkaa",,"Keltainen, keskitäyteläinen, keskiasteisesti humaloitu, viljainen, hedelmäinen, kypsän sitruksinen, yrttinen",pullo,kruunukorkki,5.2,,,12,,28.0,50.0,vakiovalikoima,6413600224686
722805,"Mufloni CCCC NEIPA tölkki","Panimoravintola Beer Hunters","0.44 l",4.69,10.32,,600,oluet,,,ipa,Suomi,,,,"Saattaa sisältää sakkaa",,"Sitruunankeltainen, täyteläinen, voimakkaasti humaloitu, samea, maltainen, hedelmäinen, greippinen, mausteinen, hennon kukkainen",tölkki,metallipakkaus,6.0,,,14,,51.0,50.0,vakiovalikoima,6430033203354
783206,"Mufloni CCCCC IPA","Panimoravintola Beer Hunter's","0.5 l",4.99,9.78,,600,oluet,,,ipa,Suomi,,,,,,"Meripihkanruskea, täyteläinen, voimakkaasti humaloitu, karamellimaltainen, sitruksinen, persikkainen, lääkeyrttinen, koivunlehtinen",pullo,kruunukorkki,7.0,,,16,,88.0,60.0,vakiovalikoima,6430033200018
711915,"Mufloni DIPA tölkki","Beer Hunter's","0.44 l",4.99,11.0,,600,oluet,,,ipa,Suomi,,,,"Saattaa sisältää sakkaa",,"Oranssinkeltainen, täyteläinen, voimakkaasti humaloitu, samea, maltainen, hedelmätorttuinen, mangoinen, verigreippinen, kermainen, hunajainen, kevyen mausteinen",tölkki,metallipakkaus,8.0,,,19,,38.0,70.0,vakiovalikoima,6430033204276
780715,"Mufloni Hazy IPA tölkki","Beer Hunters","0.44 l",4.49,9.86,,600,oluet,,,ipa,Suomi,,,,"Sisältää sakkaa",,"Kullankeltainen, keskitäyteläinen, voimakkaasti humaloitu, samea, viljainen, verigreippinen, aprikoosinen, ruohoinen, hennon pippurinen",tölkki,metallipakkaus,6.0,,,13,,42.0,50.0,vakiovalikoima,6430033203903
915692,"Mufloni Islay Imperial stout tölkki","Panimoravintola Beer Hunters","0.44 l",8.98,20.07,uutuus,600,oluet,"Stout & Porter",,"stout & porter",Suomi,,,,"Saattaa sisältää sakkaa",,"Musta, erittäin täyteläinen, voimakkaasti humaloitu, samea, suklaamaltainen, paahteinen, savuinen",tölkki,metallipakkaus,11.0,,,19,,58.0,70.0,tilausvalikoima,6430033204214
722825,"Mufloni Vadelma Berliner Weisse tölkki","Panimoravintola Beer Hunters","0.44 l",4.15,9.09,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,"Sisältää sakkaa",,"Oranssinpunainen, keskitäyteläinen, miedosti humaloitu, samea, vehnäinen, vadelmainen, sitruksinen, limettinen, kirpeä",tölkki,"muu suljenta",5.0,,,9,,0.0,40.0,vakiovalikoima,6430033203170
918373,"Mylläri Pils tölkki","Panimo OlutMylly","0.44 l",6.39,14.52,,600,oluet,Pils,,pils,Suomi,,,,,,"Kullankeltainen, keskitäyteläinen, keskiasteisesti humaloitu, hedelmäinen, viljainen",tölkki,metallipakkaus,5.0,,,11,,31.0,40.0,tilausvalikoima,6430062950373
708014,"Olaf Barrel Series Chocolate Cherry Stout","Olaf Brewing","0.33 l",12.33,37.36,,600,oluet,"Stout & Porter",,"stout & porter",Suomi,,,,"Saattaa sisältää sakkaa",,"Mustanruskea, erittäin täyteläinen, voimakkaasti humaloitu, paahtomaltainen, kuivahedelmäinen, romminen, espressomainen, kevyen kirsikkainen, hennon kookoksinen",pullo,kruunukorkki,11.0,,,22,,65.0,80.0,erikoiserä,6430062343403
926341,"Olarin Runaway Neipa tölkki","Olarin Panimo","0.44 l",8.79,19.64,,600,oluet,,"Vegaaneille soveltuva tuote",ipa,Suomi,,,,"Sisältää sakkaa. Vegaaneille soveltuva tuote",,"Keltainen, täyteläinen, erittäin voimakkaasti humaloitu, samea, vehnäinen, mangoinen, sitruksinen, havuinen, hennon kermainen",tölkki,metallipakkaus,7.1,,,18,,52.0,70.0,vakiovalikoima,6430061019330
928692,"Olutpaja Bassosoolo Hazy Pale Ale",Olutpaja,"0.5 l",6.79,13.58,,600,oluet,Ale,,ale,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Vaalea, keskitäyteläinen, erittäin voimakkaasti humaloitu, samea, hedelmäinen, aromikas",pullo,kruunukorkki,5.0,,,12,,83.0,50.0,tilausvalikoima,6430051810879
905783,"Olutpaja M20 Extra Strong Bitter",Olutpaja,"0.5 l",6.65,13.3,,600,oluet,Ale,,ale,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Kuparinpunainen, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, karamellinen",pullo,kruunukorkki,5.6,,,13,,34.0,50.0,tilausvalikoima,6430051810619
928908,"Olutpaja Porter 65",Olutpaja,"0.5 l",6.75,13.5,,600,oluet,"Stout & Porter",,"stout & porter",Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Musta, keskitäyteläinen, keskiasteisesti humaloitu, maltainen, espressomainen, karamellinen",pullo,kruunukorkki,6.5,,,15,,34.0,60.0,tilausvalikoima,6430051810749
907615,"Olutpaja Vasen Ranta IPA",Olutpaja,"0.5 l",6.59,13.18,,600,oluet,,,ipa,Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Kullankeltainen, keskitäyteläinen, voimakkaasti humaloitu, maltainen, havuinen, kuivahedelmäinen, yrttinen",pullo,kruunukorkki,6.5,,,14,,72.0,50.0,vakiovalikoima,6430051810176
902646,"Olutpaja XA Stout",Olutpaja,"0.5 l",6.49,12.98,,600,oluet,"Stout & Porter",,"stout & porter",Suomi,,,,"Saattaa sisältää sakkaa. Vegaaneille soveltuva tuote",,"Musta, keskitäyteläinen, keskiasteisesti humaloitu, espressomainen, karamellinen, maltainen",pullo,kruunukorkki,6.0,,,14,,31.0,50.0,tilausvalikoima,6430051810572
794698,"Olvi Export A 18-pack tölkki",Olvi,"5.94 l",37.62,5.88,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, miedosti humaloitu, viljainen, kevyen hedelmäinen",tölkki,metallipakkaus,5.2,,,11,,14.0,40.0,vakiovalikoima,6419802011376
794588,"Olvi Export A 8-pack tölkki",Olvi,"2.64 l",16.72,5.88,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, miedosti humaloitu, viljainen, kevyen hedelmäinen",tölkki,metallipakkaus,5.2,,,11,,14.0,40.0,vakiovalikoima,6419800010265
794576,"Olvi Export A tölkki",Olvi,"0.5 l",3.25,6.2,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, miedosti humaloitu, viljainen, kevyen hedelmäinen",tölkki,metallipakkaus,5.2,,,11,,14.0,40.0,vakiovalikoima,6419800010043
794564,"Olvi Export A tölkki",Olvi,"0.33 l",2.09,5.88,,600,oluet,Lager,,lager,Suomi,,,,,,"Keltainen, keskitäyteläinen, miedosti humaloitu, viljainen, kevyen hedelmäinen",tölkki,metallipakkaus,5.2,,,11,,14.0,40.0,vakiovalikoima,6419800003960
769176,"Olvi IPA Iisalmi Pale Ale tölkki",Olvi,"0.5 l",3.55,6.8,,600,oluet,,,ipa,Suomi,,,,,,"Kullankeltainen, keskitäyteläinen, voimakkaasti humaloitu, viljainen, sitruksinen, kevyen mausteinen, raikas",tölkki,metallipakkaus,5.0,,,11,,39.0,40.0,vakiovalikoima,6419800011408
792848,"Olvi Tuplapukki 6-pack tölkki",Olvi,"3 l",25.68,8.26,,600,oluet,"Vahva lager",,"vahva lager",Suomi,,,,,,"Kullankeltainen, täyteläinen, keskiasteisesti humaloitu, maltainen, makean hedelmäinen",tölkki,metallipakkaus,8.5,,,18,,22.0,70.0,vakiovalikoima,6419800010753
792858,"Olvi Tuplapukki 8-pack tölkki",Olvi,"2.64 l",22.96,8.24,,600,oluet,"Vahva lager",,"vahva lager",Suomi,,,,,,"Kullankeltainen, täyteläinen, keskiasteisesti humaloitu, maltainen, makean hedelmäinen",tölkki,metallipakkaus,8.5,,,18,,22.0,70.0,vakiovalikoima,6419800011248
792854,"Olvi Tuplapukki tölkki",Olvi,"0.33 l",2.87,8.24,,600,oluet,"Vahva lager",,"vahva lager",Suomi,,,,,,"Kullankeltainen, täyteläinen, keskiasteisesti humaloitu, maltainen, makean hedelmäinen",tölkki,metallipakkaus,8.5,,,18,,22.0,70.0,vakiovalikoima,6419800011231
792836,"Olvi Tuplapukki tölkki",Olvi,"0.5 l",4.28,8.26,,600,oluet,"Vahva lager",,"vahva lager",Suomi,,,,,,"Kullankeltainen, täyteläinen, keskiasteisesti humaloitu, maltainen, makean hedelmäinen",tölkki,metallipakkaus,8.5,,,18,,22.0,70.0,vakiovalikoima,6419800010104
958328,"Open Water Farmhouse","Open Water Brewery","0.33 l",5.55,16.82,,600,oluet,Erikoisuus,,erikoisuus,Suomi,,,,,,"Keltainen, keskitäyteläinen, keskiasteisesti humaloitu, omenainen",pullo,kruunukorkki,6.5,,,12,,40.0,50.0,tilausvalikoima,6430064700037
735244,"Open Water Lazy IPA","Open Water Brewery","0.33 l",5.49,16.64,,600,oluet,,,ipa,Suomi,,,,"Saattaa sisältää sakkaa",,"Kullankeltainen, täyteläinen, voimakkaasti humaloitu, karamellimaltainen, greippinen, kypsän hedelmäinen, kevyen kinuskinen, hennon havuinen",pullo,kruunukorkki,6.3,,,4,,64.0,20.0,erikoiserä,6430064700013
